@relation test

@attribute timestamp DATE "yyyy-MM-dd' 'HH:mm:ss.SS" 
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class {Joggen,Spazieren}

@data
'2011-07-05 10:06:26.602',127,-42,-11,Spazieren
'2011-07-05 10:06:26.642',127,-78,7,Spazieren
'2011-07-05 10:06:26.682',122,-122,43,Spazieren
'2011-07-05 10:06:26.722',91,-128,67,Spazieren
'2011-07-05 10:06:26.762',100,-49,-1,Spazieren
'2011-07-05 10:06:26.802',111,-16,7,Spazieren
'2011-07-05 10:06:26.842',91,-60,-1,Spazieren
'2011-07-05 10:06:26.882',39,-24,36,Spazieren
'2011-07-05 10:06:26.922',76,-24,-14,Spazieren
'2011-07-05 10:06:26.962',66,-16,-8,Spazieren
'2011-07-05 10:06:27.002',63,-24,-17,Spazieren
'2011-07-05 10:06:27.042',64,-15,-14,Spazieren
'2011-07-05 10:06:27.082',64,-20,-13,Spazieren
'2011-07-05 10:06:27.122',63,-15,-8,Spazieren
'2011-07-05 10:06:27.162',64,-14,-11,Spazieren
'2011-07-05 10:06:27.202',73,-22,-11,Spazieren
'2011-07-05 10:06:27.242',75,-15,-12,Spazieren
'2011-07-05 10:06:27.282',92,-12,-7,Spazieren
'2011-07-05 10:06:27.322',102,-26,-36,Spazieren
'2011-07-05 10:06:27.362',113,-16,-28,Spazieren
'2011-07-05 10:06:27.402',125,8,-51,Spazieren
'2011-07-05 10:06:27.442',125,-6,-22,Spazieren
'2011-07-05 10:06:27.482',87,-12,-23,Spazieren
'2011-07-05 10:06:27.522',10,44,-36,Spazieren
'2011-07-05 10:06:27.562',6,13,-18,Spazieren
'2011-07-05 10:06:27.602',20,-8,-16,Spazieren
'2011-07-05 10:06:27.642',43,19,-7,Spazieren
'2011-07-05 10:06:27.682',61,15,-14,Spazieren
'2011-07-05 10:06:27.722',98,-2,-15,Spazieren
'2011-07-05 10:06:27.762',127,-28,-6,Spazieren
'2011-07-05 10:06:27.802',127,-59,10,Spazieren
'2011-07-05 10:06:27.842',123,-126,29,Spazieren
'2011-07-05 10:06:27.882',87,-128,50,Spazieren
'2011-07-05 10:06:27.922',97,-31,-17,Spazieren
'2011-07-05 10:06:27.962',120,-16,24,Spazieren
'2011-07-05 10:06:28.002',85,-56,14,Spazieren
'2011-07-05 10:06:28.042',62,-32,6,Spazieren
'2011-07-05 10:06:28.082',69,-14,-27,Spazieren
'2011-07-05 10:06:28.122',63,-16,-12,Spazieren
'2011-07-05 10:06:28.162',63,-20,-12,Spazieren
'2011-07-05 10:06:28.202',62,-20,-19,Spazieren
'2011-07-05 10:06:28.242',64,-11,-5,Spazieren
'2011-07-05 10:06:28.282',64,-18,-12,Spazieren
'2011-07-05 10:06:28.322',64,-12,-9,Spazieren
'2011-07-05 10:06:28.362',70,-22,-7,Spazieren
'2011-07-05 10:06:28.402',67,-20,-14,Spazieren
'2011-07-05 10:06:28.442',92,-14,-9,Spazieren
'2011-07-05 10:06:28.482',102,-21,-20,Spazieren
'2011-07-05 10:06:28.522',102,-21,-24,Spazieren
'2011-07-05 10:06:28.562',115,-7,-21,Spazieren
'2011-07-05 10:06:28.602',123,15,-43,Spazieren
'2011-07-05 10:06:28.642',115,-8,-31,Spazieren
'2011-07-05 10:06:28.682',72,-12,-27,Spazieren
'2011-07-05 10:06:28.722',4,44,-61,Spazieren
'2011-07-05 10:06:28.762',3,6,-11,Spazieren
'2011-07-05 10:06:28.802',18,9,-21,Spazieren
'2011-07-05 10:06:28.842',44,12,-21,Spazieren
'2011-07-05 10:06:28.882',61,-1,-20,Spazieren
'2011-07-05 10:06:28.922',98,-14,-26,Spazieren
'2011-07-05 10:06:28.962',127,-54,-27,Spazieren
'2011-07-05 10:06:29.002',127,-92,-12,Spazieren
'2011-07-05 10:06:29.042',121,-128,35,Spazieren
'2011-07-05 10:06:29.082',93,-128,82,Spazieren
'2011-07-05 10:06:29.122',103,-59,17,Spazieren
'2011-07-05 10:06:29.162',106,-7,-11,Spazieren
'2011-07-05 10:06:29.202',99,-64,-2,Spazieren
'2011-07-05 10:06:29.242',38,-8,21,Spazieren
'2011-07-05 10:06:29.282',80,-3,6,Spazieren
'2011-07-05 10:06:29.322',58,-34,-17,Spazieren
'2011-07-05 10:06:29.362',66,-20,-9,Spazieren
'2011-07-05 10:06:29.402',66,-20,-17,Spazieren
'2011-07-05 10:06:29.442',64,-23,-14,Spazieren
'2011-07-05 10:06:29.482',62,-16,-9,Spazieren
'2011-07-05 10:06:29.522',65,-16,-6,Spazieren
'2011-07-05 10:06:29.562',70,-18,-18,Spazieren
'2011-07-05 10:06:29.602',84,-14,-10,Spazieren
'2011-07-05 10:06:29.642',92,-13,-13,Spazieren
'2011-07-05 10:06:29.682',101,-20,-32,Spazieren
'2011-07-05 10:06:29.722',112,-7,-22,Spazieren
'2011-07-05 10:06:29.762',123,2,-38,Spazieren
'2011-07-05 10:06:29.802',110,8,-16,Spazieren
'2011-07-05 10:06:29.842',67,-17,-32,Spazieren
'2011-07-05 10:06:29.882',9,25,-50,Spazieren
'2011-07-05 10:06:29.922',6,8,-8,Spazieren
'2011-07-05 10:06:29.962',18,9,-28,Spazieren
'2011-07-05 10:06:30.002',38,4,-11,Spazieren
'2011-07-05 10:06:30.042',53,4,-21,Spazieren
'2011-07-05 10:06:30.082',108,-10,-19,Spazieren
'2011-07-05 10:06:30.122',127,-46,-6,Spazieren
'2011-07-05 10:06:30.162',127,-68,3,Spazieren
'2011-07-05 10:06:30.202',121,-109,29,Spazieren
'2011-07-05 10:06:30.242',91,-123,52,Spazieren
'2011-07-05 10:06:30.282',97,-104,60,Spazieren
'2011-07-05 10:06:30.322',99,24,-22,Spazieren
'2011-07-05 10:06:30.362',98,-37,7,Spazieren
'2011-07-05 10:06:30.402',85,-61,-18,Spazieren
'2011-07-05 10:06:30.442',46,-35,-11,Spazieren
'2011-07-05 10:06:30.482',68,-18,-6,Spazieren
'2011-07-05 10:06:30.522',63,-22,-17,Spazieren
'2011-07-05 10:06:30.562',62,-16,-16,Spazieren
'2011-07-05 10:06:30.602',63,-16,-15,Spazieren
'2011-07-05 10:06:30.642',65,-19,-13,Spazieren
'2011-07-05 10:06:30.682',63,-12,-15,Spazieren
'2011-07-05 10:06:30.722',65,-22,-10,Spazieren
'2011-07-05 10:06:30.762',74,-16,-8,Spazieren
'2011-07-05 10:06:30.842',100,-26,-32,Spazieren
'2011-07-05 10:06:30.882',103,-14,-8,Spazieren
'2011-07-05 10:06:30.922',116,3,-15,Spazieren
'2011-07-05 10:06:30.962',123,6,-43,Spazieren
'2011-07-05 10:06:31.002',109,-4,-23,Spazieren
'2011-07-05 10:06:31.042',76,-16,-28,Spazieren
'2011-07-05 10:06:31.082',26,-2,-31,Spazieren
'2011-07-05 10:06:31.122',8,7,-18,Spazieren
'2011-07-05 10:06:31.162',9,6,-25,Spazieren
'2011-07-05 10:06:31.202',38,-3,-17,Spazieren
'2011-07-05 10:06:31.242',48,2,-16,Spazieren
'2011-07-05 10:06:31.282',92,-8,-23,Spazieren
'2011-07-05 10:06:31.322',127,-19,-37,Spazieren
'2011-07-05 10:06:31.362',127,-61,-20,Spazieren
'2011-07-05 10:06:31.402',127,-100,22,Spazieren
'2011-07-05 10:06:31.442',92,-128,41,Spazieren
'2011-07-05 10:06:31.482',100,-110,79,Spazieren
'2011-07-05 10:06:31.522',104,37,-30,Spazieren
'2011-07-05 10:06:31.562',101,-65,17,Spazieren
'2011-07-05 10:06:31.602',74,-54,-14,Spazieren
'2011-07-05 10:06:31.642',59,-23,21,Spazieren
'2011-07-05 10:06:31.682',66,-12,-4,Spazieren
'2011-07-05 10:06:31.722',68,-16,-11,Spazieren
'2011-07-05 10:06:31.762',61,-26,-19,Spazieren
'2011-07-05 10:06:31.802',62,-16,-11,Spazieren
'2011-07-05 10:06:31.842',65,-19,-11,Spazieren
'2011-07-05 10:06:31.882',64,-20,-10,Spazieren
'2011-07-05 10:06:31.922',65,-20,-12,Spazieren
'2011-07-05 10:06:31.962',68,-24,-9,Spazieren
'2011-07-05 10:06:32.002',69,-20,-12,Spazieren
'2011-07-05 10:06:32.042',92,-10,-11,Spazieren
'2011-07-05 10:06:32.082',106,-21,-35,Spazieren
'2011-07-05 10:06:32.122',106,-18,-24,Spazieren
'2011-07-05 10:06:32.162',120,3,-32,Spazieren
'2011-07-05 10:06:32.202',120,6,-35,Spazieren
'2011-07-05 10:06:32.242',109,-5,-30,Spazieren
'2011-07-05 10:06:32.282',46,-52,-2,Spazieren
'2011-07-05 10:06:32.322',7,30,-32,Spazieren
'2011-07-05 10:06:32.362',0,7,-18,Spazieren
'2011-07-05 10:06:32.402',26,5,-26,Spazieren
'2011-07-05 10:06:32.442',52,1,-12,Spazieren
'2011-07-05 10:06:32.482',80,4,-13,Spazieren
'2011-07-05 10:06:32.522',120,-10,-29,Spazieren
'2011-07-05 10:06:32.562',127,-66,10,Spazieren
'2011-07-05 10:06:32.602',127,-93,16,Spazieren
'2011-07-05 10:06:32.642',105,-124,25,Spazieren
'2011-07-05 10:06:32.682',92,-116,78,Spazieren
'2011-07-05 10:06:32.722',99,17,-33,Spazieren
'2011-07-05 10:06:32.762',108,-38,42,Spazieren
'2011-07-05 10:06:32.802',87,-78,-18,Spazieren
'2011-07-05 10:06:32.842',50,-26,-4,Spazieren
'2011-07-05 10:06:32.882',68,-13,-6,Spazieren
'2011-07-05 10:06:32.922',62,-28,-20,Spazieren
'2011-07-05 10:06:32.962',62,-19,-17,Spazieren
'2011-07-05 10:06:33.002',62,-19,-15,Spazieren
'2011-07-05 10:06:33.042',62,-19,-12,Spazieren
'2011-07-05 10:06:33.082',64,-19,-13,Spazieren
'2011-07-05 10:06:33.122',64,-20,-10,Spazieren
'2011-07-05 10:06:33.162',70,-24,-8,Spazieren
'2011-07-05 10:06:33.202',74,-20,-13,Spazieren
'2011-07-05 10:06:33.242',92,-15,-15,Spazieren
'2011-07-05 10:06:33.282',104,-23,-36,Spazieren
'2011-07-05 10:06:33.322',114,-12,-24,Spazieren
'2011-07-05 10:06:33.362',127,14,-41,Spazieren
'2011-07-05 10:06:33.402',123,-18,-16,Spazieren
'2011-07-05 10:06:33.442',79,-2,-49,Spazieren
'2011-07-05 10:06:33.482',16,11,-10,Spazieren
'2011-07-05 10:06:33.522',0,-1,-19,Spazieren
'2011-07-05 10:06:33.562',12,16,-26,Spazieren
'2011-07-05 10:06:33.602',38,-8,-19,Spazieren
'2011-07-05 10:06:33.642',47,4,-20,Spazieren
'2011-07-05 10:06:33.682',93,-8,-25,Spazieren
'2011-07-05 10:06:33.722',127,-36,-28,Spazieren
'2011-07-05 10:06:33.762',127,-77,-10,Spazieren
'2011-07-05 10:06:33.802',126,-117,35,Spazieren
'2011-07-05 10:06:33.842',95,-128,68,Spazieren
'2011-07-05 10:06:33.882',111,-23,26,Spazieren
'2011-07-05 10:06:33.922',110,7,0,Spazieren
'2011-07-05 10:06:33.962',69,-46,-5,Spazieren
'2011-07-05 10:06:34.002',61,-36,-8,Spazieren
'2011-07-05 10:06:34.042',66,2,-8,Spazieren
'2011-07-05 10:06:34.082',63,-12,-8,Spazieren
'2011-07-05 10:06:34.122',60,-31,-19,Spazieren
'2011-07-05 10:06:34.162',62,-19,-15,Spazieren
'2011-07-05 10:06:34.202',64,-21,-16,Spazieren
'2011-07-05 10:06:34.242',64,-16,-13,Spazieren
'2011-07-05 10:06:34.282',66,-16,-13,Spazieren
'2011-07-05 10:06:34.322',69,-21,-15,Spazieren
'2011-07-05 10:06:34.362',70,-15,-16,Spazieren
'2011-07-05 10:06:34.402',98,-12,-10,Spazieren
'2011-07-05 10:06:34.442',100,-22,-28,Spazieren
'2011-07-05 10:06:34.482',100,-16,-26,Spazieren
'2011-07-05 10:06:34.522',120,10,-28,Spazieren
'2011-07-05 10:06:34.562',125,5,-22,Spazieren
'2011-07-05 10:06:34.602',96,9,-44,Spazieren
'2011-07-05 10:06:34.642',21,-38,-36,Spazieren
'2011-07-05 10:06:34.682',4,14,-33,Spazieren
'2011-07-05 10:06:34.722',2,14,-30,Spazieren
'2011-07-05 10:06:34.762',37,0,-9,Spazieren
'2011-07-05 10:06:34.802',49,12,-13,Spazieren
'2011-07-05 10:06:34.842',92,-2,-18,Spazieren
'2011-07-05 10:06:34.882',127,-23,-18,Spazieren
'2011-07-05 10:06:34.922',127,-67,4,Spazieren
'2011-07-05 10:06:34.962',125,-121,31,Spazieren
'2011-07-05 10:06:35.002',89,-128,43,Spazieren
'2011-07-05 10:06:35.042',103,-110,65,Spazieren
'2011-07-05 10:06:35.082',104,5,-10,Spazieren
'2011-07-05 10:06:35.122',73,15,29,Spazieren
'2011-07-05 10:06:35.162',94,22,-35,Spazieren
'2011-07-05 10:06:35.202',43,-22,-12,Spazieren
'2011-07-05 10:06:35.242',70,-2,-7,Spazieren
'2011-07-05 10:06:35.282',62,-22,-15,Spazieren
'2011-07-05 10:06:35.322',61,-21,-16,Spazieren
'2011-07-05 10:06:35.362',64,-18,-14,Spazieren
'2011-07-05 10:06:35.402',64,-19,-20,Spazieren
'2011-07-05 10:06:35.442',64,-16,-14,Spazieren
'2011-07-05 10:06:35.482',72,-18,-8,Spazieren
'2011-07-05 10:06:35.522',72,-18,-8,Spazieren
'2011-07-05 10:06:35.562',82,-7,-11,Spazieren
'2011-07-05 10:06:35.602',96,-14,-20,Spazieren
'2011-07-05 10:06:35.642',102,-19,-31,Spazieren
'2011-07-05 10:06:35.682',124,1,-33,Spazieren
'2011-07-05 10:06:35.722',127,-1,-26,Spazieren
'2011-07-05 10:06:35.762',106,3,-33,Spazieren
'2011-07-05 10:06:35.802',15,-42,-36,Spazieren
'2011-07-05 10:06:35.842',4,14,-25,Spazieren
'2011-07-05 10:06:35.882',2,5,-15,Spazieren
'2011-07-05 10:06:35.922',37,-5,-23,Spazieren
'2011-07-05 10:06:35.962',62,0,-20,Spazieren
'2011-07-05 10:06:36.002',83,-4,-18,Spazieren
'2011-07-05 10:06:36.042',127,-10,-27,Spazieren
'2011-07-05 10:06:36.082',127,-43,-20,Spazieren
'2011-07-05 10:06:36.122',127,-101,3,Spazieren
'2011-07-05 10:06:36.162',106,-128,34,Spazieren
'2011-07-05 10:06:36.202',95,-108,94,Spazieren
'2011-07-05 10:06:36.242',95,-12,-9,Spazieren
'2011-07-05 10:06:36.282',97,-3,5,Spazieren
'2011-07-05 10:06:36.322',90,-86,-11,Spazieren
'2011-07-05 10:06:36.362',34,-2,9,Spazieren
'2011-07-05 10:06:36.402',74,-7,-1,Spazieren
'2011-07-05 10:06:36.442',59,-28,-14,Spazieren
'2011-07-05 10:06:36.482',62,-21,-18,Spazieren
'2011-07-05 10:06:36.522',61,-18,-20,Spazieren
'2011-07-05 10:06:36.562',58,-22,-19,Spazieren
'2011-07-05 10:06:36.602',61,-16,-16,Spazieren
'2011-07-05 10:06:36.642',62,-15,0,Spazieren
'2011-07-05 10:06:36.682',78,-22,-14,Spazieren
'2011-07-05 10:06:36.722',77,-15,-13,Spazieren
'2011-07-05 10:06:36.762',102,-20,-22,Spazieren
'2011-07-05 10:06:36.802',116,-18,-17,Spazieren
'2011-07-05 10:06:36.842',123,-10,-28,Spazieren
'2011-07-05 10:06:36.882',127,19,-46,Spazieren
'2011-07-05 10:06:36.922',109,-12,-19,Spazieren
'2011-07-05 10:06:36.962',62,-14,-20,Spazieren
'2011-07-05 10:06:37.002',1,37,-54,Spazieren
'2011-07-05 10:06:37.042',3,13,-15,Spazieren
'2011-07-05 10:06:37.082',17,-2,-28,Spazieren
'2011-07-05 10:06:37.122',42,6,-21,Spazieren
'2011-07-05 10:06:37.162',58,4,-25,Spazieren
'2011-07-05 10:06:37.202',97,-15,-31,Spazieren
'2011-07-05 10:06:37.242',127,-44,-38,Spazieren
'2011-07-05 10:06:37.282',127,-72,-30,Spazieren
'2011-07-05 10:06:37.322',126,-104,27,Spazieren
'2011-07-05 10:06:37.362',95,-126,59,Spazieren
'2011-07-05 10:06:37.402',95,-74,56,Spazieren
'2011-07-05 10:06:37.442',113,11,1,Spazieren
'2011-07-05 10:06:37.482',89,-6,16,Spazieren
'2011-07-05 10:06:37.522',43,-36,-17,Spazieren
'2011-07-05 10:06:37.602',66,-16,-12,Spazieren
'2011-07-05 10:06:37.642',60,-25,-19,Spazieren
'2011-07-05 10:06:37.682',62,-14,-12,Spazieren
'2011-07-05 10:06:37.722',63,-19,-14,Spazieren
'2011-07-05 10:06:37.762',66,-21,-14,Spazieren
'2011-07-05 10:06:37.802',62,-12,-15,Spazieren
'2011-07-05 10:06:37.842',71,-23,-12,Spazieren
'2011-07-05 10:06:37.882',72,-13,-14,Spazieren
'2011-07-05 10:06:37.922',90,-10,-4,Spazieren
'2011-07-05 10:06:37.962',101,-16,-20,Spazieren
'2011-07-05 10:06:38.002',111,-18,-26,Spazieren
'2011-07-05 10:06:38.042',123,0,-46,Spazieren
'2011-07-05 10:06:38.082',126,-5,-38,Spazieren
'2011-07-05 10:06:38.122',105,5,-14,Spazieren
'2011-07-05 10:06:38.162',15,-35,-13,Spazieren
'2011-07-05 10:06:38.202',6,21,-26,Spazieren
'2011-07-05 10:06:38.242',8,4,-21,Spazieren
'2011-07-05 10:06:38.282',30,8,-11,Spazieren
'2011-07-05 10:06:38.322',56,10,-21,Spazieren
'2011-07-05 10:06:38.362',84,5,-9,Spazieren
'2011-07-05 10:06:38.402',127,-3,-5,Spazieren
'2011-07-05 10:06:38.442',127,-41,10,Spazieren
'2011-07-05 10:06:38.482',127,-111,20,Spazieren
'2011-07-05 10:06:38.522',96,-128,42,Spazieren
'2011-07-05 10:06:38.562',95,-124,69,Spazieren
'2011-07-05 10:06:38.602',91,20,-32,Spazieren
'2011-07-05 10:06:38.642',103,-45,9,Spazieren
'2011-07-05 10:06:38.682',65,74,-9,Spazieren
'2011-07-05 10:06:38.722',50,-28,-19,Spazieren
'2011-07-05 10:06:38.762',68,-18,-10,Spazieren
'2011-07-05 10:06:38.802',64,-23,-13,Spazieren
'2011-07-05 10:06:38.842',60,-19,-13,Spazieren
'2011-07-05 10:06:38.882',62,-19,-19,Spazieren
'2011-07-05 10:06:38.922',62,-24,-13,Spazieren
'2011-07-05 10:06:38.962',62,-19,-9,Spazieren
'2011-07-05 10:06:39.002',64,-24,-14,Spazieren
'2011-07-05 10:06:39.042',70,-17,-6,Spazieren
'2011-07-05 10:06:39.082',79,-12,-10,Spazieren
'2011-07-05 10:06:39.122',98,-19,-26,Spazieren
'2011-07-05 10:06:39.162',103,-22,-30,Spazieren
'2011-07-05 10:06:39.202',117,-9,-19,Spazieren
'2011-07-05 10:06:39.242',127,8,-47,Spazieren
'2011-07-05 10:06:39.282',116,2,-26,Spazieren
'2011-07-05 10:06:39.322',66,-25,-20,Spazieren
'2011-07-05 10:06:39.362',4,30,-40,Spazieren
'2011-07-05 10:06:39.402',2,1,-9,Spazieren
'2011-07-05 10:06:39.442',12,-2,-30,Spazieren
'2011-07-05 10:06:39.482',34,-2,-23,Spazieren
'2011-07-05 10:06:39.522',48,2,-22,Spazieren
'2011-07-05 10:06:39.562',88,-14,-22,Spazieren
'2011-07-05 10:06:39.602',127,-34,-31,Spazieren
'2011-07-05 10:06:39.642',127,-67,-21,Spazieren
'2011-07-05 10:06:39.682',127,-111,22,Spazieren
'2011-07-05 10:06:39.722',99,-125,45,Spazieren
'2011-07-05 10:06:39.762',95,-111,71,Spazieren
'2011-07-05 10:06:39.802',110,14,1,Spazieren
'2011-07-05 10:06:39.842',96,-31,16,Spazieren
'2011-07-05 10:06:39.882',98,-11,41,Spazieren
'2011-07-05 10:06:39.922',40,-16,13,Spazieren
'2011-07-05 10:06:39.962',70,-24,-9,Spazieren
'2011-07-05 10:06:40.002',64,-16,-4,Spazieren
'2011-07-05 10:06:40.042',61,-28,-18,Spazieren
'2011-07-05 10:06:40.082',62,-11,-13,Spazieren
'2011-07-05 10:06:40.122',65,-26,-17,Spazieren
'2011-07-05 10:06:40.162',62,-16,-12,Spazieren
'2011-07-05 10:06:40.202',65,-24,-14,Spazieren
'2011-07-05 10:06:40.242',70,-21,-11,Spazieren
'2011-07-05 10:06:40.282',80,-9,-10,Spazieren
'2011-07-05 10:06:40.322',98,-22,-27,Spazieren
'2011-07-05 10:06:40.362',101,-22,-28,Spazieren
'2011-07-05 10:06:40.402',119,-10,-25,Spazieren
'2011-07-05 10:06:40.442',127,12,-44,Spazieren
'2011-07-05 10:06:40.482',118,-12,-26,Spazieren
'2011-07-05 10:06:40.522',62,-7,-36,Spazieren
'2011-07-05 10:06:40.562',4,36,-47,Spazieren
'2011-07-05 10:06:40.602',4,8,-6,Spazieren
'2011-07-05 10:06:40.642',20,10,-18,Spazieren
'2011-07-05 10:06:40.682',42,12,-7,Spazieren
'2011-07-05 10:06:40.722',56,10,-17,Spazieren
'2011-07-05 10:06:40.762',100,-6,-12,Spazieren
'2011-07-05 10:06:40.802',127,-45,-19,Spazieren
'2011-07-05 10:06:40.842',127,-93,-6,Spazieren
'2011-07-05 10:06:40.882',122,-127,29,Spazieren
'2011-07-05 10:06:40.922',95,-128,67,Spazieren
'2011-07-05 10:06:40.962',103,-18,-8,Spazieren
'2011-07-05 10:06:41.002',115,-32,38,Spazieren
'2011-07-05 10:06:41.042',73,-51,-5,Spazieren
'2011-07-05 10:06:41.082',50,-8,20,Spazieren
'2011-07-05 10:06:41.122',71,-19,-9,Spazieren
'2011-07-05 10:06:41.162',66,-16,-10,Spazieren
'2011-07-05 10:06:41.202',58,-26,-23,Spazieren
'2011-07-05 10:06:41.242',61,-14,-15,Spazieren
'2011-07-05 10:06:41.282',66,-20,-10,Spazieren
'2011-07-05 10:06:41.322',64,-17,-12,Spazieren
'2011-07-05 10:06:41.362',68,-21,-12,Spazieren
'2011-07-05 10:06:41.402',71,-17,1,Spazieren
'2011-07-05 10:06:41.442',74,-14,-5,Spazieren
'2011-07-05 10:06:41.482',96,-22,-28,Spazieren
'2011-07-05 10:06:41.522',108,-16,-27,Spazieren
'2011-07-05 10:06:41.562',121,-4,-28,Spazieren
'2011-07-05 10:06:41.602',127,2,-58,Spazieren
'2011-07-05 10:06:41.642',111,4,-39,Spazieren
'2011-07-05 10:06:41.682',22,8,-8,Spazieren
'2011-07-05 10:06:41.722',2,32,-36,Spazieren
'2011-07-05 10:06:41.762',4,-7,-12,Spazieren
'2011-07-05 10:06:41.802',26,13,-22,Spazieren
'2011-07-05 10:06:41.842',47,6,-22,Spazieren
'2011-07-05 10:06:41.882',70,-4,-10,Spazieren
'2011-07-05 10:06:41.922',109,-2,-26,Spazieren
'2011-07-05 10:06:41.962',127,-76,-1,Spazieren
'2011-07-05 10:06:42.002',127,-107,12,Spazieren
'2011-07-05 10:06:42.042',110,-128,43,Spazieren
'2011-07-05 10:06:42.082',96,-116,77,Spazieren
'2011-07-05 10:06:42.122',116,16,1,Spazieren
'2011-07-05 10:06:42.162',93,-31,1,Spazieren
'2011-07-05 10:06:42.202',44,-49,-41,Spazieren
'2011-07-05 10:06:42.242',60,-18,5,Spazieren
'2011-07-05 10:06:42.282',62,-14,-7,Spazieren
'2011-07-05 10:06:42.322',62,-28,-26,Spazieren
'2011-07-05 10:06:42.362',60,-24,-26,Spazieren
'2011-07-05 10:06:42.402',58,-17,-26,Spazieren
'2011-07-05 10:06:42.442',64,-14,-15,Spazieren
'2011-07-05 10:06:42.482',64,-17,-13,Spazieren
'2011-07-05 10:06:42.522',66,-22,-22,Spazieren
'2011-07-05 10:06:42.562',68,-22,-15,Spazieren
'2011-07-05 10:06:42.602',88,-19,-20,Spazieren
'2011-07-05 10:06:42.642',98,-21,-25,Spazieren
'2011-07-05 10:06:42.682',102,-18,-22,Spazieren
'2011-07-05 10:06:42.722',123,8,-21,Spazieren
'2011-07-05 10:06:42.762',127,12,-29,Spazieren
'2011-07-05 10:06:42.802',118,-10,-13,Spazieren
'2011-07-05 10:06:42.842',34,-64,18,Spazieren
'2011-07-05 10:06:42.882',9,11,-45,Spazieren
'2011-07-05 10:06:42.922',2,-3,-11,Spazieren
'2011-07-05 10:06:42.962',22,18,-19,Spazieren
'2011-07-05 10:06:43.002',48,14,-17,Spazieren
'2011-07-05 10:06:43.042',82,6,-16,Spazieren
'2011-07-05 10:06:43.082',127,-9,-26,Spazieren
'2011-07-05 10:06:43.122',127,-90,17,Spazieren
'2011-07-05 10:06:43.162',126,-113,26,Spazieren
'2011-07-05 10:06:43.202',89,-128,22,Spazieren
'2011-07-05 10:06:43.242',99,-122,62,Spazieren
'2011-07-05 10:06:43.282',112,15,-13,Spazieren
'2011-07-05 10:06:43.322',92,-23,13,Spazieren
'2011-07-05 10:06:43.362',71,23,11,Spazieren
'2011-07-05 10:06:43.402',43,-19,10,Spazieren
'2011-07-05 10:06:43.442',67,-24,-10,Spazieren
'2011-07-05 10:06:43.482',67,-12,-7,Spazieren
'2011-07-05 10:06:43.522',63,-23,-14,Spazieren
'2011-07-05 10:06:43.562',63,-14,-11,Spazieren
'2011-07-05 10:06:43.602',64,-21,-11,Spazieren
'2011-07-05 10:06:43.642',64,-19,-10,Spazieren
'2011-07-05 10:06:43.682',64,-18,-9,Spazieren
'2011-07-05 10:06:43.722',70,-20,-10,Spazieren
'2011-07-05 10:06:43.762',79,-14,-12,Spazieren
'2011-07-05 10:06:43.802',102,-17,-17,Spazieren
'2011-07-05 10:06:43.842',106,-19,-24,Spazieren
'2011-07-05 10:06:43.882',120,2,-16,Spazieren
'2011-07-05 10:06:43.922',127,22,-42,Spazieren
'2011-07-05 10:06:43.962',116,-5,-33,Spazieren
'2011-07-05 10:06:44.002',55,-10,-28,Spazieren
'2011-07-05 10:06:44.042',-4,33,-64,Spazieren
'2011-07-05 10:06:44.082',2,-4,-14,Spazieren
'2011-07-05 10:06:44.122',23,10,-30,Spazieren
'2011-07-05 10:06:44.162',51,-10,-14,Spazieren
'2011-07-05 10:06:44.202',63,-8,-14,Spazieren
'2011-07-05 10:06:44.242',97,-22,-30,Spazieren
'2011-07-05 10:06:44.282',127,-56,-30,Spazieren
'2011-07-05 10:06:44.362',97,-128,44,Spazieren
'2011-07-05 10:06:44.402',100,-107,55,Spazieren
'2011-07-05 10:06:44.442',119,32,20,Spazieren
'2011-07-05 10:06:44.482',96,-29,32,Spazieren
'2011-07-05 10:06:44.522',92,47,-8,Spazieren
'2011-07-05 10:06:44.562',42,-26,5,Spazieren
'2011-07-05 10:06:44.602',61,-15,-7,Spazieren
'2011-07-05 10:06:44.642',64,-22,-14,Spazieren
'2011-07-05 10:06:44.682',59,-19,-16,Spazieren
'2011-07-05 10:06:44.722',60,-9,-12,Spazieren
'2011-07-05 10:06:44.762',62,-21,-15,Spazieren
'2011-07-05 10:06:44.802',64,-21,-14,Spazieren
'2011-07-05 10:06:44.842',66,-21,-14,Spazieren
'2011-07-05 10:06:44.882',74,-14,-10,Spazieren
'2011-07-05 10:06:44.922',80,-13,-17,Spazieren
'2011-07-05 10:06:44.962',100,-18,-22,Spazieren
'2011-07-05 10:06:45.002',106,-19,-26,Spazieren
'2011-07-05 10:06:45.042',121,-1,-19,Spazieren
'2011-07-05 10:06:45.082',125,11,-49,Spazieren
'2011-07-05 10:06:45.122',112,-10,-29,Spazieren
'2011-07-05 10:06:45.162',59,-11,-32,Spazieren
'2011-07-05 10:06:45.202',-1,36,-60,Spazieren
'2011-07-05 10:06:45.242',4,8,-8,Spazieren
'2011-07-05 10:06:45.282',22,18,-25,Spazieren
'2011-07-05 10:06:45.322',40,16,-13,Spazieren
'2011-07-05 10:06:45.362',55,10,-19,Spazieren
'2011-07-05 10:06:45.402',100,-2,-16,Spazieren
'2011-07-05 10:06:45.442',127,-38,-9,Spazieren
'2011-07-05 10:06:45.482',127,-83,10,Spazieren
